2021-08-20 08:25:48+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-20 08:34:02+00:00,create,2001:DF7:5380::/47,3130,47
2021-08-20 14:11:21+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-21 00:59:23+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-21 04:01:02+00:00,create,103.171.219.0/24,3970,24
2021-08-21 17:19:57+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-22 01:38:17+00:00,create,103.171.219.0/24,3970,24
2021-08-22 02:16:44+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-22 13:40:18+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-23 02:46:14+00:00,create,103.171.219.0/24,3970,24
2021-08-23 04:55:37+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-23 16:07:45+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-24 00:50:12+00:00,create,103.171.219.0/24,3970,24
2021-08-24 03:37:54+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-24 12:52:10+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-25 01:36:27+00:00,create,103.171.219.0/24,3970,24
2021-08-25 03:31:43+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-25 17:53:52+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-26 00:07:18+00:00,create,103.171.219.0/24,3970,24
2021-08-26 02:10:07+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-26 14:40:39+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-27 00:57:23+00:00,create,103.171.219.0/24,3970,24
2021-08-27 05:14:57+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-27 14:52:23+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-28 02:15:51+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-28 02:58:14+00:00,create,103.171.219.0/24,3970,24
2021-08-28 16:56:29+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-29 05:48:11+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-29 05:50:59+00:00,create,103.171.219.0/24,3970,24
2021-08-29 12:07:56+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-30 03:03:50+00:00,create,2001:DF7:5381::/48,3970,48
2021-08-30 04:01:00+00:00,create,103.171.219.0/24,3970,24
2021-08-30 12:15:56+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-30 14:26:45+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-08-31 01:36:51+00:00,create,2001:df7:5381::/48,3970,48
2021-08-31 04:22:37+00:00,create,103.171.219.0/24,3970,24
2021-08-31 15:41:11+00:00,delete,103.171.219.0/24,AS3970,0
2021-08-31 16:39:06+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-01 03:23:26+00:00,create,2001:df7:5381::/48,3970,48
2021-09-01 05:05:22+00:00,create,103.171.219.0/24,3970,24
2021-09-01 15:22:13+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-01 16:59:15+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-02 00:00:20+00:00,create,103.171.219.0/24,3970,24
2021-09-02 04:48:06+00:00,create,2001:df7:5381::/48,3970,48
2021-09-02 16:54:45+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-03 00:34:21+00:00,create,2001:df7:5381::/48,3970,48
2021-09-03 01:27:09+00:00,create,103.171.219.0/24,3970,24
2021-09-03 14:20:36+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-03 16:54:50+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-04 02:58:27+00:00,create,103.171.219.0/24,3970,24
2021-09-04 03:48:02+00:00,create,2001:df7:5381::/48,3970,48
2021-09-04 15:51:49+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-04 15:53:15+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-05 02:28:50+00:00,create,103.171.219.0/24,3970,24
2021-09-05 02:51:04+00:00,create,2001:df7:5381::/48,3970,48
2021-09-05 12:31:28+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-05 13:59:37+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-06 01:32:57+00:00,create,103.171.219.0/24,3970,24
2021-09-06 02:28:36+00:00,create,2001:df7:5381::/48,3970,48
2021-09-06 12:16:00+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-06 16:44:28+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-07 00:13:47+00:00,create,103.171.219.0/24,3970,24
2021-09-07 00:28:21+00:00,create,2001:df7:5381::/48,3970,48
2021-09-07 12:34:44+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-07 16:31:38+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-08 01:25:40+00:00,create,2001:df7:5381::/48,3970,48
2021-09-08 02:50:49+00:00,create,103.171.219.0/24,3970,24
2021-09-08 12:33:48+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-08 15:52:16+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-09 01:15:59+00:00,create,2001:df7:5381::/48,3970,48
2021-09-09 01:18:21+00:00,create,103.171.219.0/24,3970,24
2021-09-09 12:42:02+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-09 14:35:13+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-10 00:48:17+00:00,create,2001:df7:5381::/48,3970,48
2021-09-10 02:28:17+00:00,create,103.171.219.0/24,3970,24
2021-09-10 14:07:18+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-11 04:20:14+00:00,create,103.171.219.0/24,3970,24
2021-09-11 04:46:10+00:00,create,2001:df7:5381::/48,3970,48
2021-09-11 17:27:39+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-11 17:58:28+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-12 02:39:19+00:00,create,2001:df7:5381::/48,3970,48
2021-09-12 04:56:21+00:00,create,103.171.219.0/24,3970,24
2021-09-12 13:57:48+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-12 16:15:26+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-13 01:56:58+00:00,create,103.171.219.0/24,3970,24
2021-09-13 04:00:16+00:00,create,2001:df7:5381::/48,3970,48
2021-09-13 15:45:29+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-13 16:50:27+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-14 02:45:25+00:00,create,2001:df7:5381::/48,3970,48
2021-09-14 05:39:40+00:00,create,103.171.219.0/24,3970,24
2021-09-14 15:37:51+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-15 00:22:19+00:00,create,2001:df7:5381::/48,3970,48
2021-09-15 00:57:24+00:00,create,103.171.219.0/24,3970,24
2021-09-15 13:45:52+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-15 14:37:51+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-16 01:25:16+00:00,create,103.171.219.0/24,3970,24
2021-09-16 03:50:09+00:00,create,2001:df7:5381::/48,3970,48
2021-09-16 13:13:53+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-16 15:22:20+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-17 04:54:31+00:00,create,103.171.219.0/24,3970,24
2021-09-17 05:55:40+00:00,create,2001:df7:5381::/48,3970,48
2021-09-17 15:55:34+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-17 16:15:08+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-18 02:03:54+00:00,create,103.171.219.0/24,3970,24
2021-09-18 02:23:54+00:00,create,2001:df7:5381::/48,3970,48
2021-09-18 16:08:27+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-19 00:09:52+00:00,create,103.171.219.0/24,3970,24
2021-09-19 00:40:31+00:00,create,2001:df7:5381::/48,3970,48
2021-09-19 12:53:50+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-19 14:59:17+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-20 00:11:22+00:00,create,103.171.219.0/24,3970,24
2021-09-20 02:21:23+00:00,create,2001:df7:5381::/48,3970,48
2021-09-20 17:03:32+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-20 17:37:35+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-21 03:17:31+00:00,create,103.171.219.0/24,3970,24
2021-09-21 03:42:10+00:00,create,2001:df7:5381::/48,3970,48
2021-09-21 12:52:54+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-21 15:53:57+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-22 02:25:16+00:00,create,2001:df7:5381::/48,3970,48
2021-09-22 02:45:04+00:00,create,103.171.219.0/24,3970,24
2021-09-22 14:00:45+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-23 02:13:43+00:00,create,2001:df7:5381::/48,3970,48
2021-09-23 04:48:12+00:00,create,103.171.219.0/24,3970,24
2021-09-23 13:16:14+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-23 17:45:29+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-24 00:53:36+00:00,create,103.171.219.0/24,3970,24
2021-09-24 04:27:35+00:00,create,2001:df7:5381::/48,3970,48
2021-09-24 13:28:46+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-24 17:13:56+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-25 00:14:07+00:00,create,103.171.219.0/24,3970,24
2021-09-25 05:03:21+00:00,create,2001:df7:5381::/48,3970,48
2021-09-25 12:22:01+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-25 17:21:18+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-26 03:45:44+00:00,create,103.171.219.0/24,3970,24
2021-09-26 05:56:50+00:00,create,2001:df7:5381::/48,3970,48
2021-09-26 13:42:06+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-26 17:20:37+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-27 00:55:50+00:00,create,103.171.219.0/24,3970,24
2021-09-27 02:55:47+00:00,create,2001:df7:5381::/48,3970,48
2021-09-27 14:11:27+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-27 15:49:06+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-28 01:17:25+00:00,create,103.171.219.0/24,3970,24
2021-09-28 01:26:12+00:00,create,2001:df7:5381::/48,3970,48
2021-09-28 16:17:48+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-29 04:25:27+00:00,create,2001:df7:5381::/48,3970,48
2021-09-29 04:35:44+00:00,create,103.171.219.0/24,3970,24
2021-09-29 14:46:18+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-09-29 16:01:39+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-30 00:41:26+00:00,create,103.171.219.0/24,3970,24
2021-09-30 02:41:29+00:00,create,2001:df7:5381::/48,3970,48
2021-09-30 14:22:15+00:00,delete,103.171.219.0/24,AS3970,0
2021-09-30 14:40:40+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-01 01:43:19+00:00,create,2001:df7:5381::/48,3970,48
2021-10-01 03:24:36+00:00,create,103.171.219.0/24,3970,24
2021-10-01 15:04:07+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-01 15:44:24+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-02 00:27:18+00:00,create,103.171.219.0/24,3970,24
2021-10-02 03:16:54+00:00,create,2001:df7:5381::/48,3970,48
2021-10-02 13:58:03+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-02 16:31:10+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-03 01:49:40+00:00,create,2001:df7:5381::/48,3970,48
2021-10-03 05:06:48+00:00,create,103.171.219.0/24,3970,24
2021-10-03 12:30:20+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-03 16:29:15+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-04 01:24:54+00:00,create,2001:df7:5381::/48,3970,48
2021-10-04 05:39:12+00:00,create,103.171.219.0/24,3970,24
2021-10-04 14:34:26+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-05 00:02:34+00:00,create,2001:df7:5381::/48,3970,48
2021-10-05 01:29:09+00:00,create,103.171.219.0/24,3970,24
2021-10-05 12:30:39+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-05 14:06:57+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-06 01:29:39+00:00,create,2001:df7:5381::/48,3970,48
2021-10-06 01:56:11+00:00,create,103.171.219.0/24,3970,24
2021-10-06 15:31:36+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-06 16:05:16+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-07 00:52:15+00:00,create,2001:df7:5381::/48,3970,48
2021-10-07 02:45:10+00:00,create,103.171.219.0/24,3970,24
2021-10-07 12:10:02+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-07 15:09:27+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-08 01:12:38+00:00,create,103.171.219.0/24,3970,24
2021-10-08 03:07:16+00:00,create,2001:df7:5381::/48,3970,48
2021-10-08 12:09:00+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-08 17:48:48+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-09 02:57:02+00:00,create,2001:df7:5381::/48,3970,48
2021-10-09 03:47:40+00:00,create,103.171.219.0/24,3970,24
2021-10-09 16:05:43+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-09 17:46:08+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-10 02:34:37+00:00,create,2001:df7:5381::/48,3970,48
2021-10-10 05:46:26+00:00,create,103.171.219.0/24,3970,24
2021-10-10 15:47:28+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-11 02:30:51+00:00,create,2001:df7:5381::/48,3970,48
2021-10-11 05:37:21+00:00,create,103.171.219.0/24,3970,24
2021-10-11 14:39:51+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-11 16:30:53+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-12 00:48:26+00:00,create,103.171.219.0/24,3970,24
2021-10-12 05:10:02+00:00,create,2001:df7:5381::/48,3970,48
2021-10-12 13:33:56+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-12 17:18:24+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-13 04:46:59+00:00,create,2001:df7:5381::/48,3970,48
2021-10-13 04:58:13+00:00,create,103.171.219.0/24,3970,24
2021-10-13 15:18:31+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-13 17:00:18+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-14 00:43:23+00:00,create,103.171.219.0/24,3970,24
2021-10-14 01:29:14+00:00,create,2001:df7:5381::/48,3970,48
2021-10-14 12:11:33+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-14 16:57:31+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-15 00:19:47+00:00,create,2001:df7:5381::/48,3970,48
2021-10-15 02:36:59+00:00,create,103.171.219.0/24,3970,24
2021-10-15 13:32:22+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-15 17:06:20+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-16 00:04:05+00:00,create,103.171.219.0/24,3970,24
2021-10-16 02:16:13+00:00,create,2001:df7:5381::/48,3970,48
2021-10-16 15:28:54+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-17 02:56:02+00:00,create,103.171.219.0/24,3970,24
2021-10-17 03:48:36+00:00,create,2001:df7:5381::/48,3970,48
2021-10-17 14:47:46+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-17 17:29:24+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-18 02:02:45+00:00,create,2001:df7:5381::/48,3970,48
2021-10-18 04:03:54+00:00,create,103.171.219.0/24,3970,24
2021-10-18 14:17:38+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-18 17:29:31+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-19 00:25:48+00:00,create,103.171.219.0/24,3970,24
2021-10-19 02:09:44+00:00,create,2001:df7:5381::/48,3970,48
2021-10-19 13:22:55+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-19 13:38:21+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-20 00:57:18+00:00,create,2001:df7:5381::/48,3970,48
2021-10-20 04:17:03+00:00,create,103.171.219.0/24,3970,24
2021-10-20 13:00:06+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-20 14:32:09+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-21 00:42:50+00:00,create,103.171.219.0/24,3970,24
2021-10-21 04:08:38+00:00,create,2001:df7:5381::/48,3970,48
2021-10-21 17:42:24+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-21 17:52:27+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-22 03:36:57+00:00,create,2001:df7:5381::/48,3970,48
2021-10-22 04:40:14+00:00,create,103.171.219.0/24,3970,24
2021-10-22 17:11:57+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-22 17:19:54+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-23 01:32:25+00:00,create,103.171.219.0/24,3970,24
2021-10-23 04:53:05+00:00,create,2001:df7:5381::/48,3970,48
2021-10-23 14:47:57+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-23 17:17:15+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-24 03:16:47+00:00,create,2001:df7:5381::/48,3970,48
2021-10-24 04:51:25+00:00,create,103.171.219.0/24,3970,24
2021-10-24 12:43:42+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-24 13:13:46+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-25 00:07:56+00:00,create,2001:df7:5381::/48,3970,48
2021-10-25 02:39:33+00:00,create,103.171.219.0/24,3970,24
2021-10-25 15:40:55+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-25 16:29:51+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-26 01:40:39+00:00,create,103.171.219.0/24,3970,24
2021-10-26 05:42:45+00:00,create,2001:df7:5381::/48,3970,48
2021-10-26 12:23:44+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-26 14:19:16+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-27 01:19:37+00:00,create,2001:df7:5381::/48,3970,48
2021-10-27 05:16:41+00:00,create,103.171.219.0/24,3970,24
2021-10-27 12:12:36+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-27 17:54:02+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-28 04:36:59+00:00,create,103.171.219.0/24,3970,24
2021-10-28 04:38:59+00:00,create,2001:df7:5381::/48,3970,48
2021-10-28 14:45:43+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-28 17:55:55+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-29 00:03:09+00:00,create,2001:df7:5381::/48,3970,48
2021-10-29 02:26:47+00:00,create,103.171.219.0/24,3970,24
2021-10-29 13:52:20+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-29 17:42:28+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-30 01:37:40+00:00,create,103.171.219.0/24,3970,24
2021-10-30 03:18:44+00:00,create,2001:df7:5381::/48,3970,48
2021-10-30 17:42:44+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-30 17:51:38+00:00,delete,103.171.219.0/24,AS3970,0
2021-10-31 01:11:45+00:00,create,103.171.219.0/24,3970,24
2021-10-31 02:34:28+00:00,create,2001:df7:5381::/48,3970,48
2021-10-31 16:41:22+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-10-31 16:48:14+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-01 01:13:24+00:00,create,103.171.219.0/24,3970,24
2021-11-01 01:16:00+00:00,create,2001:df7:5381::/48,3970,48
2021-11-01 17:29:02+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-01 17:40:29+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-02 02:44:11+00:00,create,103.171.219.0/24,3970,24
2021-11-02 03:30:03+00:00,create,2001:df7:5381::/48,3970,48
2021-11-02 13:36:02+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-02 17:39:58+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-03 03:43:51+00:00,create,2001:df7:5381::/48,3970,48
2021-11-03 05:35:51+00:00,create,103.171.219.0/24,3970,24
2021-11-03 15:31:46+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-03 16:01:02+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-04 05:36:21+00:00,create,2001:df7:5381::/48,3970,48
2021-11-04 05:51:55+00:00,create,103.171.219.0/24,3970,24
2021-11-04 12:43:27+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-04 17:28:42+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-05 02:26:11+00:00,create,2001:df7:5381::/48,3970,48
2021-11-05 05:26:26+00:00,create,103.171.219.0/24,3970,24
2021-11-05 14:53:08+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-05 17:55:32+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-06 02:04:11+00:00,create,103.171.219.0/24,3970,24
2021-11-06 04:45:58+00:00,create,2001:df7:5381::/48,3970,48
2021-11-06 12:05:18+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-06 15:14:09+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-07 00:39:29+00:00,create,103.171.219.0/24,3970,24
2021-11-07 04:42:53+00:00,create,2001:df7:5381::/48,3970,48
2021-11-07 16:52:48+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-07 17:43:34+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-08 01:36:18+00:00,create,2001:df7:5381::/48,3970,48
2021-11-08 02:45:31+00:00,create,103.171.219.0/24,3970,24
2021-11-08 16:26:28+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-08 17:28:50+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-09 02:07:29+00:00,create,2001:df7:5381::/48,3970,48
2021-11-09 05:35:02+00:00,create,103.171.219.0/24,3970,24
2021-11-09 12:43:51+00:00,delete,2001:df7:5381::/48,AS3970,0
2021-11-09 17:15:35+00:00,delete,103.171.219.0/24,AS3970,0
2021-11-10 04:41:32+00:00,create,2001:df7:5381::/48,3970,48
2021-11-10 04:54:48+00:00,create,103.171.219.0/24,3970,24
